# portID	slaveID	chipID	channelID	tacID	branch	t0	a0	a1	a2
0	0	6	34	2	T	-7.3223539e-02	1.2432916e+02	1.5903110e+02	-1.0000314e-02
0	0	6	34	2	E	-4.1917101e-02	1.2656510e+02	1.6144977e+02	-1.0000118e-02
0	0	6	34	3	T	-7.3580213e-02	1.2539320e+02	1.5968852e+02	-1.0000153e-02
0	0	6	34	3	E	-4.1856065e-02	1.2941872e+02	1.6136803e+02	-1.0000013e-02
0	0	6	35	0	T	-8.6626478e-02	1.3715034e+02	1.6118503e+02	-1.0000010e-02
0	0	6	35	0	E	-5.4322496e-02	1.3096040e+02	1.5637959e+02	-9.9999998e-03
0	0	6	35	1	T	-7.6975293e-02	1.2955888e+02	1.6156282e+02	-9.9999998e-03
0	0	6	35	1	E	-5.4894701e-02	1.2795406e+02	1.5700705e+02	-1.0000123e-02
0	0	6	35	2	T	-8.6199231e-02	1.2532053e+02	1.6183879e+02	-9.9999998e-03
0	0	6	35	2	E	-5.4703966e-02	1.2988394e+02	1.5663608e+02	-1.0000017e-02
0	0	6	35	3	T	-7.9401441e-02	1.2734237e+02	1.6152444e+02	-1.0000115e-02
0	0	6	35	3	E	-7.1244493e-02	1.2649106e+02	1.5662502e+02	-1.0000037e-02
0	0	6	36	0	T	-7.9407163e-02	1.3443681e+02	1.6868434e+02	-2.9654148e+00
0	0	6	36	0	E	-4.8257127e-02	1.3763882e+02	1.6634511e+02	-1.0000227e-02
0	0	6	36	1	T	-7.7131696e-02	1.2619204e+02	1.6249948e+02	-1.0000002e-02
0	0	6	36	1	E	-4.8669115e-02	1.3731581e+02	1.6625272e+02	-1.0000773e-02
0	0	6	36	2	T	-7.9357572e-02	1.2551083e+02	1.6255286e+02	-1.0000011e-02
0	0	6	36	2	E	-5.0782457e-02	1.3563544e+02	1.6609007e+02	-1.0000003e-02
0	0	6	36	3	T	-7.9367109e-02	1.2579190e+02	1.6253351e+02	-1.0000014e-02
0	0	6	36	3	E	-4.7608629e-02	1.3611658e+02	1.6610783e+02	-1.0000343e-02
0	0	6	37	0	T	-7.3574491e-02	1.3525124e+02	1.5664832e+02	-1.0000031e-02
0	0	6	37	0	E	-5.4131761e-02	1.3145311e+02	1.5833257e+02	-1.0000013e-02
0	0	6	37	1	T	-7.3677488e-02	1.2464706e+02	1.5718181e+02	-1.0000003e-02
0	0	6	37	1	E	-5.3979173e-02	1.3119440e+02	1.5772023e+02	-1.0000249e-02
0	0	6	37	2	T	-7.4022718e-02	1.2319937e+02	1.5643422e+02	-1.0000001e-02
0	0	6	37	2	E	-5.4177538e-02	1.2826413e+02	1.5841895e+02	-1.0000008e-02
0	0	6	37	3	T	-7.7242322e-02	1.2532793e+02	1.5650880e+02	-1.0000431e-02
0	0	6	37	3	E	-4.7822252e-02	1.3227399e+02	1.5808733e+02	-9.9999998e-03
0	0	6	38	0	T	-7.3749967e-02	1.3668336e+02	1.5620511e+02	-1.0000036e-02
0	0	6	38	0	E	-5.5871263e-02	1.2069815e+02	1.4674020e+02	-1.0000029e-02
0	0	6	38	1	T	-7.3301740e-02	1.2563486e+02	1.5517920e+02	-1.0000017e-02
0	0	6	38	1	E	-5.4322496e-02	1.2052378e+02	1.4690181e+02	-1.0000157e-02
0	0	6	38	2	T	-7.4175306e-02	1.2716803e+02	1.5448538e+02	-1.0000003e-02
0	0	6	38	2	E	-4.9638048e-02	1.2112822e+02	1.4691974e+02	-1.0000129e-02
0	0	6	38	3	T	-7.3868223e-02	1.2736805e+02	1.5593295e+02	-1.0000022e-02
0	0	6	38	3	E	-5.5535570e-02	1.2188356e+02	1.4649640e+02	-1.0000796e-02
0	0	6	39	0	T	-7.4289747e-02	1.4363866e+02	1.6390910e+02	-9.9999998e-03
0	0	6	39	0	E	-5.6214586e-02	1.3282617e+02	1.6534943e+02	-1.0000010e-02
0	0	6	39	1	T	-9.2522092e-02	1.3181689e+02	1.6406764e+02	-1.0000039e-02
0	0	6	39	1	E	-5.3941026e-02	1.3309779e+02	1.6560504e+02	-1.0000018e-02
0	0	6	39	2	T	-7.4217267e-02	1.3262889e+02	1.6236636e+02	-1.0000068e-02
0	0	6	39	2	E	-5.4581895e-02	1.2923251e+02	1.6623087e+02	-9.9999998e-03
0	0	6	39	3	T	-7.4518628e-02	1.3349948e+02	1.6401299e+02	-1.0000004e-02
0	0	6	39	3	E	-5.4269090e-02	1.3068665e+02	1.6594807e+02	-1.0000007e-02
0	0	6	40	0	T	-3.7661023e-02	1.3602222e+02	1.5451323e+02	-1.0000080e-02
0	0	6	40	0	E	-5.6130663e-02	1.3117245e+02	1.5935135e+02	-9.9999998e-03
0	0	6	40	1	T	-6.1325498e-02	1.2242405e+02	1.5413976e+02	-1.0000004e-02
0	0	6	40	1	E	-8.4656969e-02	1.2610749e+02	1.5909399e+02	-1.0000005e-02
0	0	6	40	2	T	-6.2109418e-02	1.2240497e+02	1.5388043e+02	-1.0000027e-02
0	0	6	40	2	E	-5.4475084e-02	1.2897476e+02	1.5926289e+02	-1.0000053e-02
0	0	6	40	3	T	-5.6154676e-02	1.2469809e+02	1.5373956e+02	-1.0000002e-02
0	0	6	40	3	E	-8.4565416e-02	1.2621999e+02	1.5956560e+02	-1.0000003e-02
0	0	6	41	0	T	-8.6262174e-02	1.4316133e+02	1.6599208e+02	-9.9999998e-03
0	0	6	41	0	E	-4.3732896e-02	1.2763780e+02	1.5630397e+02	-1.0000199e-02
0	0	6	41	1	T	-7.8756757e-02	1.3396107e+02	1.6653548e+02	-1.0000004e-02
0	0	6	41	1	E	-6.2615648e-02	1.2645283e+02	1.5441916e+02	-1.0000073e-02
0	0	6	41	2	T	-8.5249372e-02	1.3095638e+02	1.6567638e+02	-1.0000001e-02
0	0	6	41	2	E	-4.2306200e-02	1.2751992e+02	1.5502451e+02	-1.0000031e-02
0	0	6	41	3	T	-7.4335523e-02	1.3162959e+02	1.6662222e+02	-1.0000001e-02
0	0	6	41	3	E	-4.2145982e-02	1.2540604e+02	1.5600192e+02	-1.0000002e-02
0	0	6	42	0	T	-7.4047513e-02	1.3539308e+02	1.5376025e+02	-9.9999998e-03
0	0	6	42	0	E	-5.3979173e-02	1.2370065e+02	1.5524260e+02	-1.0000002e-02
0	0	6	42	1	T	-7.4781843e-02	1.2656086e+02	1.5340535e+02	-1.0000139e-02
0	0	6	42	1	E	-5.4223314e-02	1.2295673e+02	1.5425632e+02	-1.0000291e-02
0	0	6	42	2	T	-7.3835798e-02	1.2451393e+02	1.5340794e+02	-1.0000005e-02
0	0	6	42	2	E	-5.4688707e-02	1.2213369e+02	1.5452057e+02	-9.9999998e-03
0	0	6	42	3	T	-7.3587842e-02	1.2524619e+02	1.5413785e+02	-1.0000178e-02
0	0	6	42	3	E	-6.0776964e-02	1.2211295e+02	1.5474118e+02	-1.0000013e-02
0	0	6	43	0	T	-4.2849012e-02	1.3871863e+02	1.5303773e+02	-1.0000001e-02
0	0	6	43	0	E	-6.0166612e-02	1.2693107e+02	1.5686417e+02	-1.0000012e-02
0	0	6	43	1	T	-5.2462049e-02	1.2690392e+02	1.5284518e+02	-1.0000001e-02
0	0	6	43	1	E	-5.9350267e-02	1.2839185e+02	1.5681717e+02	-9.9999998e-03
0	0	6	43	2	T	-4.2738385e-02	1.2560538e+02	1.5326257e+02	-9.9999998e-03
0	0	6	43	2	E	-5.9983507e-02	1.2323931e+02	1.5748001e+02	-1.0000048e-02
0	0	6	43	3	T	-4.2833753e-02	1.2643922e+02	1.5223317e+02	-1.0000010e-02
0	0	6	43	3	E	-6.7704454e-02	1.2275840e+02	1.5735818e+02	-1.0000008e-02
0	0	6	44	0	T	-7.3988385e-02	1.3416536e+02	1.5323964e+02	-1.0000015e-02
0	0	6	44	0	E	-4.8302904e-02	1.2423721e+02	1.5211327e+02	-1.0000375e-02
0	0	6	44	1	T	-7.3463865e-02	1.2411365e+02	1.5349318e+02	-1.0000004e-02
0	0	6	44	1	E	-5.6702867e-02	1.2449432e+02	1.5100911e+02	-1.0000060e-02
0	0	6	44	2	T	-7.3425718e-02	1.2463260e+02	1.5304178e+02	-1.0000001e-02
0	0	6	44	2	E	-4.9882188e-02	1.2517986e+02	1.5052528e+02	-1.0000004e-02
0	0	6	44	3	T	-7.3549695e-02	1.2665671e+02	1.5348601e+02	-1.0001536e-02
0	0	6	44	3	E	-5.0996080e-02	1.2475999e+02	1.5017043e+02	-9.9999998e-03
0	0	6	45	0	T	-7.3688932e-02	1.3236452e+02	1.5222095e+02	-1.0000021e-02
0	0	6	45	0	E	-4.8104540e-02	1.2454400e+02	1.5668629e+02	-1.0000001e-02
0	0	6	45	1	T	-7.3814817e-02	1.2192060e+02	1.5157130e+02	-1.0000003e-02
0	0	6	45	1	E	-4.8386827e-02	1.2843999e+02	1.5646336e+02	-1.0000006e-02
0	0	6	45	2	T	-9.7664304e-02	1.1770836e+02	1.5220053e+02	-1.0000001e-02
0	0	6	45	2	E	-7.9484239e-02	1.2368723e+02	1.5590013e+02	-1.0000817e-02
0	0	6	45	3	T	-7.3927350e-02	1.2167731e+02	1.5214162e+02	-1.0000028e-02
0	0	6	45	3	E	-4.8135057e-02	1.2668684e+02	1.5630264e+02	-1.0000075e-02
0	0	6	46	0	T	-6.7499585e-02	1.5319153e+02	1.7047652e+02	-1.0000001e-02
0	0	6	46	0	E	-5.3658739e-02	1.3090453e+02	1.6092023e+02	-1.0000110e-02
0	0	6	46	1	T	-6.7280240e-02	1.4122392e+02	1.7114229e+02	-1.0000001e-02
0	0	6	46	1	E	-5.4101244e-02	1.2718835e+02	1.6037871e+02	-9.9999998e-03
0	0	6	46	2	T	-6.7518659e-02	1.4368587e+02	1.7033521e+02	-1.0000003e-02
0	0	6	46	2	E	-5.4353014e-02	1.2750239e+02	1.6128001e+02	-1.0000006e-02
0	0	6	46	3	T	-7.9595990e-02	1.4035965e+02	1.7072733e+02	-1.0000012e-02
0	0	6	46	3	E	-5.4345384e-02	1.2967096e+02	1.6102158e+02	-1.0000104e-02
0	0	6	47	0	T	-3.7502714e-02	1.3646805e+02	1.5514903e+02	-1.0000132e-02
0	0	6	47	0	E	-5.4642931e-02	1.3251259e+02	1.5905682e+02	-1.0000404e-02
0	0	6	47	1	T	-3.7699170e-02	1.2962817e+02	1.5474532e+02	-1.0000004e-02
0	0	6	47	1	E	-8.4145799e-02	1.2890248e+02	1.5845552e+02	-1.0000302e-02
0	0	6	47	2	T	-3.8256116e-02	1.2630807e+02	1.5428406e+02	-1.0000004e-02
0	0	6	47	2	E	-5.5146471e-02	1.3175240e+02	1.5781676e+02	-1.0000264e-02
0	0	6	47	3	T	-6.6097684e-02	1.2075636e+02	1.5425563e+02	-1.0000680e-02
0	0	6	47	3	E	-5.6847826e-02	1.3120883e+02	1.5892163e+02	-1.0000001e-02
0	0	6	48	0	T	-6.7198224e-02	1.3354501e+02	1.5847087e+02	-1.0000037e-02
0	0	6	48	0	E	-4.1436449e-02	1.2584633e+02	1.5215254e+02	-1.0000022e-02
0	0	6	48	1	T	-6.1947294e-02	1.2539041e+02	1.5867500e+02	-1.0000085e-02
0	0	6	48	1	E	-4.1642442e-02	1.2463769e+02	1.5157668e+02	-1.0000022e-02
0	0	6	48	2	T	-6.1857648e-02	1.2843181e+02	1.5837209e+02	-1.0000004e-02
0	0	6	48	2	E	-4.1611925e-02	1.2186945e+02	1.5223193e+02	-1.0000030e-02
0	0	6	48	3	T	-6.1249204e-02	1.2594699e+02	1.5831134e+02	-9.9999998e-03
0	0	6	48	3	E	-4.2046800e-02	1.2470647e+02	1.5297638e+02	-2.4460720e-01
0	0	6	49	0	T	-6.7593046e-02	1.3454396e+02	1.5920036e+02	-1.0000084e-02
0	0	6	49	0	E	-4.2954698e-02	1.2880203e+02	1.6121747e+02	-1.0000107e-02
0	0	6	49	1	T	-6.4691968e-02	1.2526517e+02	1.5818129e+02	-1.0000017e-02
0	0	6	49	1	E	-4.1306749e-02	1.2988255e+02	1.6014792e+02	-1.0000564e-02
0	0	6	49	2	T	-6.1169095e-02	1.2627888e+02	1.5841576e+02	-1.0000011e-02
0	0	6	49	2	E	-4.2260423e-02	1.3014938e+02	1.6041135e+02	-5.5398375e-02
0	0	6	49	3	T	-6.1397977e-02	1.2579422e+02	1.5824135e+02	-1.0000002e-02
0	0	6	49	3	E	-4.1596666e-02	1.2927132e+02	1.6082150e+02	-1.0000285e-02
0	0	6	50	0	T	-6.1668821e-02	1.3409805e+02	1.5479485e+02	-1.0000001e-02
0	0	6	50	0	E	-5.5764452e-02	1.2785303e+02	1.6034381e+02	-1.0000013e-02
0	0	6	50	1	T	-6.1689802e-02	1.2508729e+02	1.5489995e+02	-1.0000272e-02
0	0	6	50	1	E	-4.8562303e-02	1.3011621e+02	1.6066888e+02	-1.0000025e-02
0	0	6	50	2	T	-6.4999051e-02	1.2413261e+02	1.5435986e+02	-1.0000004e-02
0	0	6	50	2	E	-4.7982469e-02	1.2907718e+02	1.5921175e+02	-1.0000075e-02
0	0	6	50	3	T	-6.1039396e-02	1.2376055e+02	1.5453641e+02	-1.0000003e-02
0	0	6	50	3	E	-4.9577013e-02	1.2873198e+02	1.5998177e+02	-1.0000005e-02
0	0	6	51	0	T	-1.8837589e-01	1.3714645e+02	1.5979279e+02	-1.0437384e+00
0	0	6	51	0	E	-1.3927580e-01	1.3139224e+02	1.5742519e+02	-1.0000038e-02
0	0	6	51	1	T	-1.8851894e-01	1.2423538e+02	1.5860031e+02	-5.3542048e-01
0	0	6	51	1	E	-1.3873412e-01	1.2989020e+02	1.5718541e+02	-1.0000424e-02
0	0	6	51	2	T	-1.8854564e-01	1.2517965e+02	1.5952983e+02	-7.6616746e-01
0	0	6	51	2	E	-1.3916899e-01	1.2860223e+02	1.5767194e+02	-9.9999998e-03
0	0	6	51	3	T	-2.0038074e-01	1.2350290e+02	1.5933890e+02	-7.0706761e-01
0	0	6	51	3	E	-1.5121581e-01	1.2759244e+02	1.5674847e+02	-1.0000111e-02
0	0	6	52	0	T	-1.8874592e-01	1.4328828e+02	1.6862738e+02	-1.6446820e+00
0	0	6	52	0	E	-1.3942839e-01	1.2074382e+02	1.5089207e+02	-1.0000018e-02
0	0	6	52	1	T	-1.8895572e-01	1.3026968e+02	1.7002441e+02	-2.2986553e+00
0	0	6	52	1	E	-1.3906981e-01	1.1924187e+02	1.5068874e+02	-1.0000144e-02
0	0	6	52	2	T	-1.8856281e-01	1.3220381e+02	1.6868689e+02	-1.6552783e+00
0	0	6	52	2	E	-1.3932921e-01	1.2017732e+02	1.4987958e+02	-1.0000004e-02
0	0	6	52	3	T	-1.9114727e-01	1.3082671e+02	1.6788571e+02	-1.5063506e+00
0	0	6	52	3	E	-1.3921477e-01	1.2184916e+02	1.5043275e+02	-1.0000836e-02
0	0	6	53	0	T	-1.1545414e-01	1.3994089e+02	1.5881035e+02	-1.0000315e-02
0	0	6	53	0	E	-8.4046617e-02	1.1808736e+02	1.5135750e+02	-1.0000136e-02
0	0	6	53	1	T	-1.2746471e-01	1.2588556e+02	1.5934024e+02	-1.0000001e-02
0	0	6	53	1	E	-8.1055894e-02	1.1971260e+02	1.5120070e+02	-1.0000264e-02
0	0	6	53	2	T	-1.1524052e-01	1.2772715e+02	1.5843613e+02	-1.0000144e-02
0	0	6	53	2	E	-7.8583971e-02	1.1969936e+02	1.5146411e+02	-1.0000329e-02
0	0	6	53	3	T	-1.2781376e-01	1.2202986e+02	1.5904195e+02	-1.0000001e-02
0	0	6	53	3	E	-8.7014452e-02	1.1908766e+02	1.5127235e+02	-1.0000053e-02
0	0	6	54	0	T	-1.1010212e-01	1.4165694e+02	1.5577104e+02	-1.0000098e-02
0	0	6	54	0	E	-9.5322862e-02	1.2955154e+02	1.6491408e+02	-1.0000001e-02
0	0	6	54	1	T	-1.1032719e-01	1.3113463e+02	1.5569597e+02	-1.0002327e-02
0	0	6	54	1	E	-9.4781175e-02	1.2727460e+02	1.6565941e+02	-1.0000004e-02
0	0	6	54	2	T	-1.1004872e-01	1.3103902e+02	1.5556558e+02	-1.3887781e-02
0	0	6	54	2	E	-9.6650377e-02	1.2883624e+02	1.6583351e+02	-9.9999998e-03
0	0	6	54	3	T	-1.0984082e-01	1.3122388e+02	1.5619417e+02	-1.0000741e-02
0	0	6	54	3	E	-8.0987230e-02	1.2992424e+02	1.6554059e+02	-1.0000047e-02
0	0	6	55	0	T	-1.1506505e-01	1.3953850e+02	1.5452596e+02	-1.0000016e-02
0	0	6	55	0	E	-7.8126207e-02	1.2387063e+02	1.6191966e+02	-1.0000124e-02
0	0	6	55	1	T	-1.2705082e-01	1.2635083e+02	1.5470949e+02	-1.0000074e-02
0	0	6	55	1	E	-7.7813402e-02	1.2266203e+02	1.6139517e+02	-1.0000348e-02
0	0	6	55	2	T	-1.1583180e-01	1.2823047e+02	1.5415579e+02	-1.0000307e-02
0	0	6	55	2	E	-7.8286424e-02	1.2474761e+02	1.6184250e+02	-1.0000090e-02
0	0	6	55	3	T	-1.2236065e-01	1.2463938e+02	1.5538698e+02	-1.0000002e-02
0	0	6	55	3	E	-7.8515306e-02	1.2258701e+02	1.6138667e+02	-9.9999998e-03
0	0	6	56	0	T	-1.2189717e-01	1.3809474e+02	1.5899582e+02	-1.0000383e-02
0	0	6	56	0	E	-9.1004625e-02	1.2331729e+02	1.5702026e+02	-1.0000153e-02
0	0	6	56	1	T	-1.2235302e-01	1.3111746e+02	1.5823277e+02	-1.0000071e-02
0	0	6	56	1	E	-9.0539232e-02	1.2318223e+02	1.5635954e+02	-9.9999998e-03
0	0	6	56	2	T	-1.2299199e-01	1.3067981e+02	1.5863731e+02	-1.0001566e-02
0	0	6	56	2	E	-9.0867296e-02	1.2297395e+02	1.5561113e+02	-1.0000020e-02
0	0	6	56	3	T	-1.3421482e-01	1.2588513e+02	1.5819049e+02	-1.0000004e-02
0	0	6	56	3	E	-9.1294542e-02	1.2401667e+02	1.5590883e+02	-1.0000731e-02
0	0	6	57	0	T	-1.3379902e-01	1.3877940e+02	1.5737843e+02	-1.0000001e-02
0	0	6	57	0	E	-1.1418273e-01	1.2875925e+02	1.6644119e+02	-9.9999998e-03
0	0	6	57	1	T	-1.4042515e-01	1.2841267e+02	1.5685509e+02	-1.0000002e-02
0	0	6	57	1	E	-9.7893968e-02	1.2846703e+02	1.6559885e+02	-1.0000006e-02
0	0	6	57	2	T	-1.5201038e-01	1.2363177e+02	1.5646515e+02	-1.0000466e-02
0	0	6	57	2	E	-9.7382799e-02	1.2928467e+02	1.6616705e+02	-1.0000035e-02
0	0	6	57	3	T	-1.5011066e-01	1.2588587e+02	1.5697945e+02	-1.0000001e-02
0	0	6	57	3	E	-9.6551195e-02	1.2798344e+02	1.6603796e+02	-1.0000023e-02
0	0	6	58	0	T	-1.1488385e-01	1.4556606e+02	1.6489142e+02	-1.0000007e-02
0	0	6	58	0	E	-1.0408904e-01	1.2646154e+02	1.5658102e+02	-1.0000096e-02
0	0	6	58	1	T	-1.2813038e-01	1.2880162e+02	1.6455679e+02	-1.0000005e-02
0	0	6	58	1	E	-7.8347459e-02	1.2980342e+02	1.5595221e+02	-1.0000680e-02
0	0	6	58	2	T	-1.1602826e-01	1.3265039e+02	1.6409387e+02	-1.0000264e-02
0	0	6	58	2	E	-7.8408495e-02	1.2827678e+02	1.5793080e+02	-6.5662718e-01
0	0	6	58	3	T	-1.1503262e-01	1.2974873e+02	1.6503319e+02	-1.0000036e-02
0	0	6	58	3	E	-7.8110948e-02	1.3005185e+02	1.5645491e+02	-1.0000009e-02
0	0	6	59	0	T	-1.2185521e-01	1.3147495e+02	1.5762195e+02	-1.0000039e-02
0	0	6	59	0	E	-7.8606859e-02	1.3182321e+02	1.5321077e+02	-1.0000005e-02
0	0	6	59	1	T	-1.2749141e-01	1.1955240e+02	1.5771686e+02	-1.0000001e-02
0	0	6	59	1	E	-7.9545274e-02	1.3102490e+02	1.5291321e+02	-1.0001092e-02
0	0	6	59	2	T	-1.2191243e-01	1.1971102e+02	1.5799226e+02	-1.0000004e-02
0	0	6	59	2	E	-8.0140367e-02	1.3036443e+02	1.5243649e+02	-1.0000001e-02
0	0	6	59	3	T	-1.2163968e-01	1.2043280e+02	1.5734698e+02	-1.0000040e-02
0	0	6	59	3	E	-7.8294054e-02	1.2912659e+02	1.5327975e+02	-1.0000008e-02
0	0	6	60	0	T	-1.0324330e-01	1.3549184e+02	1.5479890e+02	-1.0000085e-02
0	0	6	60	0	E	-6.6041246e-02	1.3498958e+02	1.6670842e+02	-1.0000046e-02
0	0	6	60	1	T	-1.0353131e-01	1.2700130e+02	1.5443457e+02	-1.0000078e-02
0	0	6	60	1	E	-6.6956773e-02	1.3272787e+02	1.6662642e+02	-1.0000001e-02
0	0	6	60	2	T	-1.0938115e-01	1.2421441e+02	1.5465831e+02	-1.0000003e-02
0	0	6	60	2	E	-6.6354051e-02	1.3264899e+02	1.6642390e+02	-1.0000300e-02
0	0	6	60	3	T	-1.0347218e-01	1.2540212e+02	1.5487924e+02	-1.0000142e-02
0	0	6	60	3	E	-6.6811815e-02	1.3349754e+02	1.6696989e+02	-1.0000207e-02
0	0	6	61	0	T	-9.1459699e-02	1.3774268e+02	1.5766632e+02	-1.0000002e-02
0	0	6	61	0	E	-8.0575243e-02	1.2253073e+02	1.6286247e+02	-1.0000514e-02
0	0	6	61	1	T	-9.1976590e-02	1.2958502e+02	1.5634676e+02	-1.0000022e-02
0	0	6	61	1	E	-5.4551378e-02	1.2770849e+02	1.6250409e+02	-1.0000002e-02
0	0	6	61	2	T	-9.1606565e-02	1.2677018e+02	1.5692136e+02	-1.0000630e-02
0	0	6	61	2	E	-8.4702745e-02	1.2206552e+02	1.6272839e+02	-1.0029719e-02
0	0	6	61	3	T	-1.0276646e-01	1.2450174e+02	1.5740166e+02	-1.0000004e-02
0	0	6	61	3	E	-7.9774156e-02	1.2482169e+02	1.6221606e+02	-1.0000077e-02
0	0	6	62	0	T	-5.0447889e-02	1.4298206e+02	1.5703893e+02	-1.0000014e-02
0	0	6	62	0	E	-6.6254869e-02	1.2690628e+02	1.5162885e+02	-1.0000001e-02
0	0	6	62	1	T	-7.4129529e-02	1.2931857e+02	1.5581857e+02	-1.0000001e-02
0	0	6	62	1	E	-6.6430345e-02	1.2711139e+02	1.5144884e+02	-1.0000001e-02
0	0	6	62	2	T	-7.3227353e-02	1.2754848e+02	1.5654829e+02	-1.0000286e-02
0	0	6	62	2	E	-7.6333299e-02	1.2373893e+02	1.5144237e+02	-1.0000127e-02
0	0	6	62	3	T	-7.3757596e-02	1.2972971e+02	1.5603220e+02	-1.0000014e-02
0	0	6	62	3	E	-6.6727892e-02	1.2672657e+02	1.5193846e+02	-1.0000043e-02
0	0	6	63	0	T	-8.4843107e-02	1.3405385e+02	1.5817926e+02	-1.0000007e-02
0	0	6	63	0	E	-6.7971483e-02	1.2697147e+02	1.5942754e+02	-1.0000065e-02
0	0	6	63	1	T	-7.9491086e-02	1.2503839e+02	1.5833063e+02	-1.0000114e-02
0	0	6	63	1	E	-8.4450975e-02	1.2528217e+02	1.5830959e+02	-1.0000003e-02
0	0	6	63	2	T	-9.2192121e-02	1.2161077e+02	1.5787244e+02	-1.0000002e-02
0	0	6	63	2	E	-6.8078294e-02	1.2658455e+02	1.5851616e+02	-1.0000104e-02
0	0	6	63	3	T	-9.4433255e-02	1.1887973e+02	1.5923235e+02	-1.0000093e-02
0	0	6	63	3	E	-7.3350206e-02	1.2612980e+02	1.5876663e+02	-1.0000492e-02
0	0	7	0	0	T	7.2093539e-02	1.3532176e+02	1.5600510e+02	-1.0000085e-02
0	0	7	0	0	E	5.4426894e-02	1.3373265e+02	1.6561539e+02	-1.7617428e+00
0	0	7	0	1	T	7.2541766e-02	1.2592648e+02	1.5629330e+02	-1.0000190e-02
0	0	7	0	1	E	6.1102614e-02	1.3807985e+02	1.6577237e+02	-2.0008252e+00
0	0	7	0	2	T	5.3584628e-02	1.2008807e+02	1.5515906e+02	-1.0000001e-02
0	0	7	0	2	E	5.4983839e-02	1.3606694e+02	1.6539096e+02	-1.8304631e+00
0	0	7	0	3	T	5.4372363e-02	1.2202915e+02	1.5589366e+02	-1.0000005e-02
0	0	7	0	3	E	5.3190932e-02	1.3361987e+02	1.6565797e+02	-1.4089630e+00
0	0	7	1	0	T	9.6711688e-02	1.3329695e+02	1.4913461e+02	-3.8246829e-02
0	0	7	1	0	E	5.7493910e-02	1.3319402e+02	1.6705949e+02	-4.5296526e+00
0	0	7	1	1	T	8.9671664e-02	1.2461352e+02	1.4890352e+02	-1.0000008e-02
0	0	7	1	1	E	3.5399184e-02	1.3124947e+02	1.6894138e+02	-5.5138040e+00
0	0	7	1	2	T	8.5645251e-02	1.2597511e+02	1.4951213e+02	-1.0000705e-02
0	0	7	1	2	E	6.0354933e-02	1.3358206e+02	1.6695335e+02	-4.5159745e+00
0	0	7	1	3	T	9.6498065e-02	1.2500572e+02	1.4902489e+02	-1.0000001e-02
0	0	7	1	3	E	6.0759291e-02	1.3466827e+02	1.6900056e+02	-5.6682873e+00
0	0	7	2	0	T	7.2183184e-02	1.4024107e+02	1.5911732e+02	-1.0000031e-02
0	0	7	2	0	E	5.3320631e-02	1.2330310e+02	1.5713983e+02	-2.7222846e+00
0	0	7	2	1	T	8.4233813e-02	1.3272052e+02	1.5897632e+02	-1.0000026e-02
0	0	7	2	1	E	3.8702711e-02	1.2069920e+02	1.5585233e+02	-2.1000686e+00
0	0	7	2	2	T	5.8555178e-02	1.3044734e+02	1.5904143e+02	-1.0000023e-02
0	0	7	2	2	E	4.8353896e-02	1.2127235e+02	1.5461607e+02	-1.7181045e+00
0	0	7	2	3	T	5.4008059e-02	1.2749506e+02	1.5903548e+02	-1.0000002e-02
0	0	7	2	3	E	5.4579481e-02	1.2227256e+02	1.5548526e+02	-2.1006184e+00
0	0	7	3	0	T	6.8954043e-02	1.4371823e+02	1.7334393e+02	-6.1639743e+00
0	0	7	3	0	E	5.9912428e-02	1.3084242e+02	1.6272948e+02	-2.4017560e+00
0	0	7	3	1	T	5.6378894e-02	1.3212686e+02	1.7323965e+02	-5.6631536e+00
0	0	7	3	1	E	6.0255751e-02	1.3540205e+02	1.5906851e+02	-1.0001260e-02
0	0	7	3	2	T	7.7634387e-02	1.3410818e+02	1.6974631e+02	-4.0779228e+00
0	0	7	3	2	E	6.0927138e-02	1.3514290e+02	1.5850380e+02	-1.0000153e-02
0	0	7	3	3	T	7.4983172e-02	1.3475104e+02	1.7286127e+02	-5.7066259e+00
0	0	7	3	3	E	5.7738051e-02	1.3356914e+02	1.5797823e+02	-1.0000424e-02
0	0	7	4	0	T	7.2770648e-02	1.3429677e+02	1.5257736e+02	-9.9999998e-03
0	0	7	4	0	E	5.3930983e-02	1.3145274e+02	1.5759215e+02	-3.0367446e+00
0	0	7	4	1	T	6.0189776e-02	1.2571604e+02	1.5185332e+02	-1.0000002e-02
0	0	7	4	1	E	5.4663405e-02	1.3246567e+02	1.5798218e+02	-2.9443986e+00
0	0	7	4	2	T	7.2959475e-02	1.2421507e+02	1.5324693e+02	-1.0000324e-02
0	0	7	4	2	E	5.5189833e-02	1.3246713e+02	1.5790010e+02	-2.9081392e+00
0	0	7	4	3	T	6.9890551e-02	1.2501900e+02	1.5309843e+02	-1.0000098e-02
0	0	7	4	3	E	5.3541884e-02	1.3231215e+02	1.5980321e+02	-3.7324901e+00
0	0	7	5	0	T	7.2022967e-02	1.4733267e+02	1.6229301e+02	-1.2731071e-01
0	0	7	5	0	E	5.4884657e-02	1.3196625e+02	1.6031033e+02	-1.0000150e-02
0	0	7	5	1	T	5.1044039e-02	1.3441623e+02	1.6139275e+02	-1.0000001e-02
0	0	7	5	1	E	5.4831252e-02	1.3354716e+02	1.6119655e+02	-1.0000076e-02
