# portID	slaveID	chipID	channelID	tacID	branch	t0	a0	a1	a2
0	0	4	9	0	T	5.0514877e-02	1.2465155e+02	1.5933591e+02	-1.0037789e-02
0	0	4	9	0	E	1.8246405e-02	1.2710442e+02	1.7016974e+02	-1.0000003e-02
0	0	4	9	1	T	5.0589263e-02	1.1603848e+02	1.5897600e+02	-1.0000004e-02
0	0	4	9	1	E	1.9009344e-02	1.2480928e+02	1.7055511e+02	-1.0000024e-02
0	0	4	9	2	T	5.0137222e-02	1.1615127e+02	1.5795491e+02	-9.9999998e-03
0	0	4	9	2	E	3.2261603e-02	1.2862621e+02	1.6967958e+02	-1.0000001e-02
0	0	4	9	3	T	4.9132049e-02	1.1525943e+02	1.5941885e+02	-9.9999998e-03
0	0	4	9	3	E	9.3505308e-03	1.2333681e+02	1.6997246e+02	-9.9999998e-03
0	0	4	10	0	T	4.9874008e-02	1.3806342e+02	1.6822456e+02	-9.9999998e-03
0	0	4	10	0	E	3.6823981e-02	1.2905124e+02	1.6095337e+02	-9.9999998e-03
0	0	4	10	1	T	4.6324432e-02	1.2608471e+02	1.6778671e+02	-9.9999998e-03
0	0	4	10	1	E	3.6946051e-02	1.2716392e+02	1.6180614e+02	-1.0000086e-02
0	0	4	10	2	T	5.6027114e-02	1.2910934e+02	1.6772208e+02	-9.9999998e-03
0	0	4	10	2	E	3.7297003e-02	1.2602664e+02	1.6143285e+02	-9.9999998e-03
0	0	4	10	3	T	5.4167449e-02	1.2860901e+02	1.6769022e+02	-9.9999998e-03
0	0	4	10	3	E	3.7976019e-02	1.2819231e+02	1.6154883e+02	-9.9999998e-03
0	0	4	11	0	T	5.6307495e-02	1.4755058e+02	1.7823192e+02	-1.0000002e-02
0	0	4	11	0	E	3.6633246e-02	1.2699142e+02	1.6371925e+02	-9.9999998e-03
0	0	4	11	1	T	5.1914871e-02	1.3254497e+02	1.7809956e+02	-1.0000019e-02
0	0	4	11	1	E	3.8120978e-02	1.2695103e+02	1.6336833e+02	-1.0000001e-02
0	0	4	11	2	T	5.5273712e-02	1.3411798e+02	1.7810791e+02	-1.0000002e-02
0	0	4	11	2	E	2.5791876e-02	1.2669231e+02	1.6363362e+02	-9.9999998e-03
0	0	4	11	3	T	5.5161178e-02	1.3171049e+02	1.7876685e+02	-1.0000001e-02
0	0	4	11	3	E	3.8311712e-02	1.2899850e+02	1.6396962e+02	-1.0000001e-02
0	0	4	12	0	T	5.5884063e-02	1.2770883e+02	1.6358040e+02	-1.0000003e-02
